"","companyName","marketcap","week52high","week52low","week52highSplitAdjustOnly","week52lowSplitAdjustOnly","week52change","sharesOutstanding","float","avg10Volume","avg30Volume","day200MovingAvg","day50MovingAvg","employees","ttmEPS","ttmDividendRate","dividendYield","nextDividendDate","exDividendDate","nextEarningsDate","peRatio","beta","maxChangePercent","year5ChangePercent","year2ChangePercent","year1ChangePercent","ytdChangePercent","month6ChangePercent","month3ChangePercent","month1ChangePercent","day30ChangePercent","day5ChangePercent","symbol"
"4815","BBQ Holdings Inc",165066099,19.75,9.91,19.75,9.91,0.158437730287399,10500388,0,51912,59900,14.39,14.58,1328,2.42,0,0,NA,NA,2022-05-18,6.87174136630448,0.972259397752735,2.6221198156682,2.6221198156682,6.61259079903148,0.130935251798561,-0.00757575757575756,0.0403706154864329,0.109519137793525,0.31,0.31,0.00127388535031847,"BBQ"
"4814","BBQ Holdings Inc",165066099,19.75,9.91,19.75,9.91,0.158437730287399,10500388,0,51912,59900,14.39,14.58,1328,2.42,0,0,NA,NA,2022-05-18,6.87174136630448,0.972259397752735,2.6221198156682,2.6221198156682,6.61259079903148,0.130935251798561,-0.00757575757575756,0.0403706154864329,0.109519137793525,0.31,0.31,0.00127388535031847,"BBQ"
"4813","BridgeBio Pharma Inc",1598592691,65.33,7.1,65.33,7.1,-0.799295774647887,147607820,0,2173701,2897170,26.42,9.58,391,-3.9,0,0,NA,NA,2022-05-05,-2.84174553337635,0.908916273873812,-0.606896551724138,-0.606896551724138,-0.618393234672304,-0.801247935400991,-0.350719424460432,-0.767795883361921,-0.242657342657343,0.262237762237762,0.262237762237762,-0.0990016638935107,"BBIO"
"4812","BridgeBio Pharma Inc",1598592691,65.33,7.1,65.33,7.1,-0.799295774647887,147607820,0,2173701,2897170,26.42,9.58,391,-3.9,0,0,NA,NA,2022-05-05,-2.84174553337635,0.908916273873812,-0.606896551724138,-0.606896551724138,-0.618393234672304,-0.801247935400991,-0.350719424460432,-0.767795883361921,-0.242657342657343,0.262237762237762,0.262237762237762,-0.0990016638935107,"BBIO"
"4811","Beasley Broadcast Group Inc",21547670,3.39,1.66,3.39,1.66,-0.410310344827586,12600240,0,16443,26342,2.06,1.78,955,-0.048,0,0,NA,NA,2022-05-03,-15.327202091269,0.750520842869475,-0.821306165099269,-0.860967479674797,-0.118505154639175,-0.424208754208754,-0.0999473684210526,-0.36662962962963,-0.169854368932039,-0.0338418079096046,-0.0338418079096046,-0.0446368715083799,"BBGI"
"4810","Beasley Broadcast Group Inc",21547670,3.39,1.66,3.39,1.66,-0.410310344827586,12600240,0,16443,26342,2.06,1.78,955,-0.048,0,0,NA,NA,2022-05-03,-15.327202091269,0.750520842869475,-0.821306165099269,-0.860967479674797,-0.118505154639175,-0.424208754208754,-0.0999473684210526,-0.36662962962963,-0.169854368932039,-0.0338418079096046,-0.0338418079096046,-0.0446368715083799,"BBGI"
"4809","Beasley Broadcast Group Inc",21547670,3.39,1.66,3.39,1.66,-0.410310344827586,12600240,0,16443,26342,2.06,1.78,955,-0.048,0,0,NA,NA,2022-05-03,-15.327202091269,0.750520842869475,-0.821306165099269,-0.860967479674797,-0.118505154639175,-0.424208754208754,-0.0999473684210526,-0.36662962962963,-0.169854368932039,-0.0338418079096046,-0.0338418079096046,-0.0446368715083799,"BBGI"
"4808","Beasley Broadcast Group Inc",21547670,3.39,1.66,3.39,1.66,-0.410310344827586,12600240,0,16443,26342,2.06,1.78,955,-0.048,0,0,NA,NA,2022-05-03,-15.327202091269,0.750520842869475,-0.821306165099269,-0.860967479674797,-0.118505154639175,-0.424208754208754,-0.0999473684210526,-0.36662962962963,-0.169854368932039,-0.0338418079096046,-0.0338418079096046,-0.0446368715083799,"BBGI"
"4807","Beasley Broadcast Group Inc",21547670,3.39,1.66,3.39,1.66,-0.410310344827586,12600240,0,16443,26342,2.06,1.78,955,-0.048,0,0,NA,NA,2022-05-03,-15.327202091269,0.750520842869475,-0.821306165099269,-0.860967479674797,-0.118505154639175,-0.424208754208754,-0.0999473684210526,-0.36662962962963,-0.169854368932039,-0.0338418079096046,-0.0338418079096046,-0.0446368715083799,"BBGI"
"4806","Bed, Bath & Beyond Inc.",1856427730,44.51,12.39,44.51,12.39,-0.346779661016949,96337713,0,2935816,5232910,17.74,20.42,37500,-3.7,0,0,NA,NA,2022-04-13,-4.7423299234658,1.85692871381326,-0.41990854603855,-0.442696343255093,2.45340501792115,-0.358308358308358,0.321673525377229,0.320767649074709,0.46875,-0.0360180090045022,-0.0360180090045022,-0.155565293602103,"BBBY"
"4805","Bed, Bath & Beyond Inc.",1856427730,44.51,12.39,44.51,12.39,-0.346779661016949,96337713,0,2935816,5232910,17.74,20.42,37500,-3.7,0,0,NA,NA,2022-04-13,-4.7423299234658,1.85692871381326,-0.41990854603855,-0.442696343255093,2.45340501792115,-0.358308358308358,0.321673525377229,0.320767649074709,0.46875,-0.0360180090045022,-0.0360180090045022,-0.155565293602103,"BBBY"
"4804","Bed, Bath & Beyond Inc.",1856427730,44.51,12.39,44.51,12.39,-0.346779661016949,96337713,0,2935816,5232910,17.74,20.42,37500,-3.7,0,0,NA,NA,2022-04-13,-4.7423299234658,1.85692871381326,-0.41990854603855,-0.442696343255093,2.45340501792115,-0.358308358308358,0.321673525377229,0.320767649074709,0.46875,-0.0360180090045022,-0.0360180090045022,-0.155565293602103,"BBBY"
"4803","Bed, Bath & Beyond Inc.",1856427730,44.51,12.39,44.51,12.39,-0.346779661016949,96337713,0,2935816,5232910,17.74,20.42,37500,-3.7,0,0,NA,NA,2022-04-13,-4.7423299234658,1.85692871381326,-0.41990854603855,-0.442696343255093,2.45340501792115,-0.358308358308358,0.321673525377229,0.320767649074709,0.46875,-0.0360180090045022,-0.0360180090045022,-0.155565293602103,"BBBY"
"4802","Bed, Bath & Beyond Inc.",1856427730,44.51,12.39,44.51,12.39,-0.346779661016949,96337713,0,2935816,5232910,17.74,20.42,37500,-3.7,0,0,NA,NA,2022-04-13,-4.7423299234658,1.85692871381326,-0.41990854603855,-0.442696343255093,2.45340501792115,-0.358308358308358,0.321673525377229,0.320767649074709,0.46875,-0.0360180090045022,-0.0360180090045022,-0.155565293602103,"BBBY"
"4801","Bed, Bath & Beyond Inc.",1856427730,44.51,12.39,44.51,12.39,-0.346779661016949,96337713,0,2935816,5232910,17.74,20.42,37500,-3.7,0,0,NA,NA,2022-04-13,-4.7423299234658,1.85692871381326,-0.41990854603855,-0.442696343255093,2.45340501792115,-0.358308358308358,0.321673525377229,0.320767649074709,0.46875,-0.0360180090045022,-0.0360180090045022,-0.155565293602103,"BBBY"
"4800","Banner Corp.",1894879938,66.31,48.03,66.79,49.1,0.031498956376734,34265460,0,231606,200934,59.68,59.2,2116,5.76,1.65232333767325,0.0298792646957188,NA,2022-02-02,NA,9.42501262385102,0.956803320416011,-0.759194901028233,0.182323725794968,0.591170013494733,0.0413096775894339,-0.081964165060519,-0.0110112186738251,-0.129730027461503,-0.0740120562625587,-0.0740120562625587,-0.03759136790811,"BANR"
"4799","Banner Corp.",1894879938,66.31,48.03,66.79,49.1,0.031498956376734,34265460,0,231606,200934,59.68,59.2,2116,5.76,1.65232333767325,0.0298792646957188,NA,2022-02-02,NA,9.42501262385102,0.956803320416011,-0.759194901028233,0.182323725794968,0.591170013494733,0.0413096775894339,-0.081964165060519,-0.0110112186738251,-0.129730027461503,-0.0740120562625587,-0.0740120562625587,-0.03759136790811,"BANR"
"4798","Banner Corp.",1894879938,66.31,48.03,66.79,49.1,0.031498956376734,34265460,0,231606,200934,59.68,59.2,2116,5.76,1.65232333767325,0.0298792646957188,NA,2022-02-02,NA,9.42501262385102,0.956803320416011,-0.759194901028233,0.182323725794968,0.591170013494733,0.0413096775894339,-0.081964165060519,-0.0110112186738251,-0.129730027461503,-0.0740120562625587,-0.0740120562625587,-0.03759136790811,"BANR"
"4797","Banner Corp.",1894879938,66.31,48.03,66.79,49.1,0.031498956376734,34265460,0,231606,200934,59.68,59.2,2116,5.76,1.65232333767325,0.0298792646957188,NA,2022-02-02,NA,9.42501262385102,0.956803320416011,-0.759194901028233,0.182323725794968,0.591170013494733,0.0413096775894339,-0.081964165060519,-0.0110112186738251,-0.129730027461503,-0.0740120562625587,-0.0740120562625587,-0.03759136790811,"BANR"
"4796","Banner Corp.",1894879938,66.31,48.03,66.79,49.1,0.031498956376734,34265460,0,231606,200934,59.68,59.2,2116,5.76,1.65232333767325,0.0298792646957188,NA,2022-02-02,NA,9.42501262385102,0.956803320416011,-0.759194901028233,0.182323725794968,0.591170013494733,0.0413096775894339,-0.081964165060519,-0.0110112186738251,-0.129730027461503,-0.0740120562625587,-0.0740120562625587,-0.03759136790811,"BANR"
"4795","Bancfirst Corp.",2683170878,84.63,52.95,84.83,53.77,0.174858963905937,32725587,0,123235,151874,71.52,80.16,2036,5.03,1.40994482458188,0.0171965462200497,NA,2022-03-30,NA,16.0065076545368,0.632654115810739,3.10089430406338,1.04706322951127,1.26806234059386,0.174036313649121,0.166949662753113,0.31866965387133,0.107911588682249,0.0511942767029501,0.0511942767029501,-0.0185539861144364,"BANF"
"4794","Bancfirst Corp.",2683170878,84.63,52.95,84.83,53.77,0.174858963905937,32725587,0,123235,151874,71.52,80.16,2036,5.03,1.40994482458188,0.0171965462200497,NA,2022-03-30,NA,16.0065076545368,0.632654115810739,3.10089430406338,1.04706322951127,1.26806234059386,0.174036313649121,0.166949662753113,0.31866965387133,0.107911588682249,0.0511942767029501,0.0511942767029501,-0.0185539861144364,"BANF"
"4793","Bancfirst Corp.",2683170878,84.63,52.95,84.83,53.77,0.174858963905937,32725587,0,123235,151874,71.52,80.16,2036,5.03,1.40994482458188,0.0171965462200497,NA,2022-03-30,NA,16.0065076545368,0.632654115810739,3.10089430406338,1.04706322951127,1.26806234059386,0.174036313649121,0.166949662753113,0.31866965387133,0.107911588682249,0.0511942767029501,0.0511942767029501,-0.0185539861144364,"BANF"
"4792","Bancfirst Corp.",2683170878,84.63,52.95,84.83,53.77,0.174858963905937,32725587,0,123235,151874,71.52,80.16,2036,5.03,1.40994482458188,0.0171965462200497,NA,2022-03-30,NA,16.0065076545368,0.632654115810739,3.10089430406338,1.04706322951127,1.26806234059386,0.174036313649121,0.166949662753113,0.31866965387133,0.107911588682249,0.0511942767029501,0.0511942767029501,-0.0185539861144364,"BANF"
"4791","Bancfirst Corp.",2683170878,84.63,52.95,84.83,53.77,0.174858963905937,32725587,0,123235,151874,71.52,80.16,2036,5.03,1.40994482458188,0.0171965462200497,NA,2022-03-30,NA,16.0065076545368,0.632654115810739,3.10089430406338,1.04706322951127,1.26806234059386,0.174036313649121,0.166949662753113,0.31866965387133,0.107911588682249,0.0511942767029501,0.0511942767029501,-0.0185539861144364,"BANF"
"4790","Bandwidth Inc",745577048,145.97,24.01,145.97,24.01,-0.748566491241851,23292004,0,415014,599005,62.48,31.26,960,-1.09,0,0,NA,NA,2022-05-05,-27.2486312418683,1.0594750548984,0.510618216139688,0.510618216139688,-0.57992125984252,-0.751011200995644,-0.553929765886288,-0.592851691681506,-0.530093951849677,0.223156285823462,0.223156285823462,-0.0727114716106606,"BAND"
"4789","Bandwidth Inc",745577048,145.97,24.01,145.97,24.01,-0.748566491241851,23292004,0,415014,599005,62.48,31.26,960,-1.09,0,0,NA,NA,2022-05-05,-27.2486312418683,1.0594750548984,0.510618216139688,0.510618216139688,-0.57992125984252,-0.751011200995644,-0.553929765886288,-0.592851691681506,-0.530093951849677,0.223156285823462,0.223156285823462,-0.0727114716106606,"BAND"
"4788","Bandwidth Inc",745577048,145.97,24.01,145.97,24.01,-0.748566491241851,23292004,0,415014,599005,62.48,31.26,960,-1.09,0,0,NA,NA,2022-05-05,-27.2486312418683,1.0594750548984,0.510618216139688,0.510618216139688,-0.57992125984252,-0.751011200995644,-0.553929765886288,-0.592851691681506,-0.530093951849677,0.223156285823462,0.223156285823462,-0.0727114716106606,"BAND"
"4787","Bandwidth Inc",745577048,145.97,24.01,145.97,24.01,-0.748566491241851,23292004,0,415014,599005,62.48,31.26,960,-1.09,0,0,NA,NA,2022-05-05,-27.2486312418683,1.0594750548984,0.510618216139688,0.510618216139688,-0.57992125984252,-0.751011200995644,-0.553929765886288,-0.592851691681506,-0.530093951849677,0.223156285823462,0.223156285823462,-0.0727114716106606,"BAND"
"4786","Azenta Inc",5921358664,124.79,74.05,124.79,74.05,-0.169690335674532,74915975,0,450850,502575,96.75,83.74,3159,1.72,0.299882790599317,0.00379406364624641,NA,2021-12-02,2022-05-09,46.2465238247721,1.72145728702524,5.95382882882883,2.78996024953129,1.61500185273411,-0.17229275117365,-0.233440015517409,-0.2,-0.160845100329122,0.0122950819672132,0.0122950819672132,-0.070882802398025,"AZTA"
"4785","Azenta Inc",5921358664,124.79,74.05,124.79,74.05,-0.169690335674532,74915975,0,450850,502575,96.75,83.74,3159,1.72,0.299882790599317,0.00379406364624641,NA,2021-12-02,2022-05-09,46.2465238247721,1.72145728702524,5.95382882882883,2.78996024953129,1.61500185273411,-0.17229275117365,-0.233440015517409,-0.2,-0.160845100329122,0.0122950819672132,0.0122950819672132,-0.070882802398025,"AZTA"
"4784","Azenta Inc",5921358664,124.79,74.05,124.79,74.05,-0.169690335674532,74915975,0,450850,502575,96.75,83.74,3159,1.72,0.299882790599317,0.00379406364624641,NA,2021-12-02,2022-05-09,46.2465238247721,1.72145728702524,5.95382882882883,2.78996024953129,1.61500185273411,-0.17229275117365,-0.233440015517409,-0.2,-0.160845100329122,0.0122950819672132,0.0122950819672132,-0.070882802398025,"AZTA"
"4783","Azenta Inc",5921358664,124.79,74.05,124.79,74.05,-0.169690335674532,74915975,0,450850,502575,96.75,83.74,3159,1.72,0.299882790599317,0.00379406364624641,NA,2021-12-02,2022-05-09,46.2465238247721,1.72145728702524,5.95382882882883,2.78996024953129,1.61500185273411,-0.17229275117365,-0.233440015517409,-0.2,-0.160845100329122,0.0122950819672132,0.0122950819672132,-0.070882802398025,"AZTA"
"4782","Azenta Inc",5921358664,124.79,74.05,124.79,74.05,-0.169690335674532,74915975,0,450850,502575,96.75,83.74,3159,1.72,0.299882790599317,0.00379406364624641,NA,2021-12-02,2022-05-09,46.2465238247721,1.72145728702524,5.95382882882883,2.78996024953129,1.61500185273411,-0.17229275117365,-0.233440015517409,-0.2,-0.160845100329122,0.0122950819672132,0.0122950819672132,-0.070882802398025,"AZTA"
"4781","Aspen Technology Inc.",10874566514,169.22,122.29,169.22,122.29,0.0633596245355583,66661966,0,387746,551010,149.34,151.64,1710,3.81,0,0,NA,NA,2022-04-27,41.9538605401172,0.558168613337176,13.8030852994555,1.76585283146829,0.677601809954751,0.065721565296923,0.0718134034165572,0.0259748427672957,0.1170992261864,0.169558359621451,0.169558359621451,-0.0273670403052707,"AZPN"
"4780","Aspen Technology Inc.",10874566514,169.22,122.29,169.22,122.29,0.0633596245355583,66661966,0,387746,551010,149.34,151.64,1710,3.81,0,0,NA,NA,2022-04-27,41.9538605401172,0.558168613337176,13.8030852994555,1.76585283146829,0.677601809954751,0.065721565296923,0.0718134034165572,0.0259748427672957,0.1170992261864,0.169558359621451,0.169558359621451,-0.0273670403052707,"AZPN"
"4779","Aspen Technology Inc.",10874566514,169.22,122.29,169.22,122.29,0.0633596245355583,66661966,0,387746,551010,149.34,151.64,1710,3.81,0,0,NA,NA,2022-04-27,41.9538605401172,0.558168613337176,13.8030852994555,1.76585283146829,0.677601809954751,0.065721565296923,0.0718134034165572,0.0259748427672957,0.1170992261864,0.169558359621451,0.169558359621451,-0.0273670403052707,"AZPN"
"4778","Aspen Technology Inc.",10874566514,169.22,122.29,169.22,122.29,0.0633596245355583,66661966,0,387746,551010,149.34,151.64,1710,3.81,0,0,NA,NA,2022-04-27,41.9538605401172,0.558168613337176,13.8030852994555,1.76585283146829,0.677601809954751,0.065721565296923,0.0718134034165572,0.0259748427672957,0.1170992261864,0.169558359621451,0.169558359621451,-0.0273670403052707,"AZPN"
"4777","Aspen Technology Inc.",10874566514,169.22,122.29,169.22,122.29,0.0633596245355583,66661966,0,387746,551010,149.34,151.64,1710,3.81,0,0,NA,NA,2022-04-27,41.9538605401172,0.558168613337176,13.8030852994555,1.76585283146829,0.677601809954751,0.065721565296923,0.0718134034165572,0.0259748427672957,0.1170992261864,0.169558359621451,0.169558359621451,-0.0273670403052707,"AZPN"
"4776","Astrazeneca plc",218871089965,71.7,47.78,71.7,48.96,0.464456401165262,3098840294,0,6934909,7063381,59.14,63.32,76100,0.0392,1.42767830052454,0.0202134829466876,NA,2022-02-24,2022-04-29,1954.20616040375,0.232906871858489,3.68138976894627,1.7446393459186,0.665071454503449,0.449209941543266,0.232585777534235,0.180890407752446,0.23576888689819,0.171310116086235,0.171310116086235,0.0593970301484925,"AZN"
"4775","Astrazeneca plc",218871089965,71.7,47.78,71.7,48.96,0.464456401165262,3098840294,0,6934909,7063381,59.14,63.32,76100,0.0392,1.42767830052454,0.0202134829466876,NA,2022-02-24,2022-04-29,1954.20616040375,0.232906871858489,3.68138976894627,1.7446393459186,0.665071454503449,0.449209941543266,0.232585777534235,0.180890407752446,0.23576888689819,0.171310116086235,0.171310116086235,0.0593970301484925,"AZN"
"4774","Astrazeneca plc",218871089965,71.7,47.78,71.7,48.96,0.464456401165262,3098840294,0,6934909,7063381,59.14,63.32,76100,0.0392,1.42767830052454,0.0202134829466876,NA,2022-02-24,2022-04-29,1954.20616040375,0.232906871858489,3.68138976894627,1.7446393459186,0.665071454503449,0.449209941543266,0.232585777534235,0.180890407752446,0.23576888689819,0.171310116086235,0.171310116086235,0.0593970301484925,"AZN"
"4773","Astrazeneca plc",218871089965,71.7,47.78,71.7,48.96,0.464456401165262,3098840294,0,6934909,7063381,59.14,63.32,76100,0.0392,1.42767830052454,0.0202134829466876,NA,2022-02-24,2022-04-29,1954.20616040375,0.232906871858489,3.68138976894627,1.7446393459186,0.665071454503449,0.449209941543266,0.232585777534235,0.180890407752446,0.23576888689819,0.171310116086235,0.171310116086235,0.0593970301484925,"AZN"
"4772","Astrazeneca plc",218871089965,71.7,47.78,71.7,48.96,0.464456401165262,3098840294,0,6934909,7063381,59.14,63.32,76100,0.0392,1.42767830052454,0.0202134829466876,NA,2022-02-24,2022-04-29,1954.20616040375,0.232906871858489,3.68138976894627,1.7446393459186,0.665071454503449,0.449209941543266,0.232585777534235,0.180890407752446,0.23576888689819,0.171310116086235,0.171310116086235,0.0593970301484925,"AZN"
"4771","AXT Inc",268019556,12.35,6.07,12.35,6.07,-0.441860465116279,42951852,0,132470,131736,7.93,7.03,1074,0.337,0,0,NA,NA,2022-04-28,18.6150546242534,1.84287098485859,0.322033898305085,0.114285714285714,0.728531855955679,-0.497179693795326,-0.291713961407492,-0.22,-0.294117647058823,-0.087719298245614,-0.087719298245614,-0.113636363636364,"AXTI"
"4770","AXT Inc",268019556,12.35,6.07,12.35,6.07,-0.441860465116279,42951852,0,132470,131736,7.93,7.03,1074,0.337,0,0,NA,NA,2022-04-28,18.6150546242534,1.84287098485859,0.322033898305085,0.114285714285714,0.728531855955679,-0.497179693795326,-0.291713961407492,-0.22,-0.294117647058823,-0.087719298245614,-0.087719298245614,-0.113636363636364,"AXTI"
"4769","AXT Inc",268019556,12.35,6.07,12.35,6.07,-0.441860465116279,42951852,0,132470,131736,7.93,7.03,1074,0.337,0,0,NA,NA,2022-04-28,18.6150546242534,1.84287098485859,0.322033898305085,0.114285714285714,0.728531855955679,-0.497179693795326,-0.291713961407492,-0.22,-0.294117647058823,-0.087719298245614,-0.087719298245614,-0.113636363636364,"AXTI"
"4768","AXT Inc",268019556,12.35,6.07,12.35,6.07,-0.441860465116279,42951852,0,132470,131736,7.93,7.03,1074,0.337,0,0,NA,NA,2022-04-28,18.6150546242534,1.84287098485859,0.322033898305085,0.114285714285714,0.728531855955679,-0.497179693795326,-0.291713961407492,-0.22,-0.294117647058823,-0.087719298245614,-0.087719298245614,-0.113636363636364,"AXTI"
"4767","AXT Inc",268019556,12.35,6.07,12.35,6.07,-0.441860465116279,42951852,0,132470,131736,7.93,7.03,1074,0.337,0,0,NA,NA,2022-04-28,18.6150546242534,1.84287098485859,0.322033898305085,0.114285714285714,0.728531855955679,-0.497179693795326,-0.291713961407492,-0.22,-0.294117647058823,-0.087719298245614,-0.087719298245614,-0.113636363636364,"AXTI"
"4766","Axon Enterprise Inc",8831823779,209,117.05,209,117.05,-0.1660521552591,70995368,0,380475,412592,152.48,132.99,1710,-0.9067,0,0,NA,NA,2022-05-05,-147.152917111533,1.40120433979936,15.3469119579501,4.36669542709232,0.665327978580991,-0.167447463525632,-0.207643312101911,-0.257313432835821,-0.169337606837607,-0.00208567303064333,-0.00208567303064333,-0.111428571428571,"AXON"
"4765","Axon Enterprise Inc",8831823779,209,117.05,209,117.05,-0.1660521552591,70995368,0,380475,412592,152.48,132.99,1710,-0.9067,0,0,NA,NA,2022-05-05,-147.152917111533,1.40120433979936,15.3469119579501,4.36669542709232,0.665327978580991,-0.167447463525632,-0.207643312101911,-0.257313432835821,-0.169337606837607,-0.00208567303064333,-0.00208567303064333,-0.111428571428571,"AXON"
"4764","Axon Enterprise Inc",8831823779,209,117.05,209,117.05,-0.1660521552591,70995368,0,380475,412592,152.48,132.99,1710,-0.9067,0,0,NA,NA,2022-05-05,-147.152917111533,1.40120433979936,15.3469119579501,4.36669542709232,0.665327978580991,-0.167447463525632,-0.207643312101911,-0.257313432835821,-0.169337606837607,-0.00208567303064333,-0.00208567303064333,-0.111428571428571,"AXON"
"4763","Axon Enterprise Inc",8831823779,209,117.05,209,117.05,-0.1660521552591,70995368,0,380475,412592,152.48,132.99,1710,-0.9067,0,0,NA,NA,2022-05-05,-147.152917111533,1.40120433979936,15.3469119579501,4.36669542709232,0.665327978580991,-0.167447463525632,-0.207643312101911,-0.257313432835821,-0.169337606837607,-0.00208567303064333,-0.00208567303064333,-0.111428571428571,"AXON"
"4762","Axon Enterprise Inc",8831823779,209,117.05,209,117.05,-0.1660521552591,70995368,0,380475,412592,152.48,132.99,1710,-0.9067,0,0,NA,NA,2022-05-05,-147.152917111533,1.40120433979936,15.3469119579501,4.36669542709232,0.665327978580991,-0.167447463525632,-0.207643312101911,-0.257313432835821,-0.169337606837607,-0.00208567303064333,-0.00208567303064333,-0.111428571428571,"AXON"
"4761","Aspira Women`s Health Inc",107428914,6.54,0.87,6.54,0.87,-0.840200166805671,112138741,0,407555,479157,1.85,1.02,69,-0.2847,0,0,NA,NA,2022-05-12,-3.39299203707915,1.87766708271536,0.0764044943820223,-0.490425531914894,0.0191489361702128,-0.846227929373997,-0.458757062146893,-0.681727574750831,-0.348299319727891,-0.0116578974517694,-0.0116578974517694,-0.121100917431193,"AWH"
"4760","Aspira Women`s Health Inc",107428914,6.54,0.87,6.54,0.87,-0.840200166805671,112138741,0,407555,479157,1.85,1.02,69,-0.2847,0,0,NA,NA,2022-05-12,-3.39299203707915,1.87766708271536,0.0764044943820223,-0.490425531914894,0.0191489361702128,-0.846227929373997,-0.458757062146893,-0.681727574750831,-0.348299319727891,-0.0116578974517694,-0.0116578974517694,-0.121100917431193,"AWH"
"4759","Aspira Women`s Health Inc",107428914,6.54,0.87,6.54,0.87,-0.840200166805671,112138741,0,407555,479157,1.85,1.02,69,-0.2847,0,0,NA,NA,2022-05-12,-3.39299203707915,1.87766708271536,0.0764044943820223,-0.490425531914894,0.0191489361702128,-0.846227929373997,-0.458757062146893,-0.681727574750831,-0.348299319727891,-0.0116578974517694,-0.0116578974517694,-0.121100917431193,"AWH"
"4758","Aspira Women`s Health Inc",107428914,6.54,0.87,6.54,0.87,-0.840200166805671,112138741,0,407555,479157,1.85,1.02,69,-0.2847,0,0,NA,NA,2022-05-12,-3.39299203707915,1.87766708271536,0.0764044943820223,-0.490425531914894,0.0191489361702128,-0.846227929373997,-0.458757062146893,-0.681727574750831,-0.348299319727891,-0.0116578974517694,-0.0116578974517694,-0.121100917431193,"AWH"
"4757","Aspira Women`s Health Inc",107428914,6.54,0.87,6.54,0.87,-0.840200166805671,112138741,0,407555,479157,1.85,1.02,69,-0.2847,0,0,NA,NA,2022-05-12,-3.39299203707915,1.87766708271536,0.0764044943820223,-0.490425531914894,0.0191489361702128,-0.846227929373997,-0.458757062146893,-0.681727574750831,-0.348299319727891,-0.0116578974517694,-0.0116578974517694,-0.121100917431193,"AWH"
"4756","Avnet Inc.",3673511683,44.36,35.49,45.43,35.71,-0.122668109978469,98963138,0,715977,630706,39.48,40.95,14600,4.51,0.951408531772792,0.0256306177740515,NA,2022-03-01,2022-04-27,8.07402469687612,1.0606100615332,0.684692085305691,-0.0792828724786936,0.374224407291682,-0.121249567963486,-0.0940861789570278,0.0198979003071782,-0.100847073756216,-0.089973032606031,-0.089973032606031,-0.0786795730950609,"AVT"
"4755","Avnet Inc.",3673511683,44.36,35.49,45.43,35.71,-0.122668109978469,98963138,0,715977,630706,39.48,40.95,14600,4.51,0.951408531772792,0.0256306177740515,NA,2022-03-01,2022-04-27,8.07402469687612,1.0606100615332,0.684692085305691,-0.0792828724786936,0.374224407291682,-0.121249567963486,-0.0940861789570278,0.0198979003071782,-0.100847073756216,-0.089973032606031,-0.089973032606031,-0.0786795730950609,"AVT"
"4754","Avnet Inc.",3673511683,44.36,35.49,45.43,35.71,-0.122668109978469,98963138,0,715977,630706,39.48,40.95,14600,4.51,0.951408531772792,0.0256306177740515,NA,2022-03-01,2022-04-27,8.07402469687612,1.0606100615332,0.684692085305691,-0.0792828724786936,0.374224407291682,-0.121249567963486,-0.0940861789570278,0.0198979003071782,-0.100847073756216,-0.089973032606031,-0.089973032606031,-0.0786795730950609,"AVT"
"4753","Avnet Inc.",3673511683,44.36,35.49,45.43,35.71,-0.122668109978469,98963138,0,715977,630706,39.48,40.95,14600,4.51,0.951408531772792,0.0256306177740515,NA,2022-03-01,2022-04-27,8.07402469687612,1.0606100615332,0.684692085305691,-0.0792828724786936,0.374224407291682,-0.121249567963486,-0.0940861789570278,0.0198979003071782,-0.100847073756216,-0.089973032606031,-0.089973032606031,-0.0786795730950609,"AVT"
"4752","Avnet Inc.",3673511683,44.36,35.49,45.43,35.71,-0.122668109978469,98963138,0,715977,630706,39.48,40.95,14600,4.51,0.951408531772792,0.0256306177740515,NA,2022-03-01,2022-04-27,8.07402469687612,1.0606100615332,0.684692085305691,-0.0792828724786936,0.374224407291682,-0.121249567963486,-0.0940861789570278,0.0198979003071782,-0.100847073756216,-0.089973032606031,-0.089973032606031,-0.0786795730950609,"AVT"
"4751","Aviat Networks Inc",331894400,42.81,24.26,42.81,24.26,-0.210498268052225,11201296,0,66325,72908,30.27,28.45,665,8.98,0,0,NA,NA,2022-05-04,3.06855030029586,1.52827346160802,0.4815,3.10103806228374,5.29755579171095,-0.270915354330709,-0.0763715710723192,-0.117366696455168,-0.0584683825865904,0.10271678451805,0.10271678451805,-0.00470272085992606,"AVNW"
"4750","Aviat Networks Inc",331894400,42.81,24.26,42.81,24.26,-0.210498268052225,11201296,0,66325,72908,30.27,28.45,665,8.98,0,0,NA,NA,2022-05-04,3.06855030029586,1.52827346160802,0.4815,3.10103806228374,5.29755579171095,-0.270915354330709,-0.0763715710723192,-0.117366696455168,-0.0584683825865904,0.10271678451805,0.10271678451805,-0.00470272085992606,"AVNW"
"4749","Aviat Networks Inc",331894400,42.81,24.26,42.81,24.26,-0.210498268052225,11201296,0,66325,72908,30.27,28.45,665,8.98,0,0,NA,NA,2022-05-04,3.06855030029586,1.52827346160802,0.4815,3.10103806228374,5.29755579171095,-0.270915354330709,-0.0763715710723192,-0.117366696455168,-0.0584683825865904,0.10271678451805,0.10271678451805,-0.00470272085992606,"AVNW"
