"","changePercent","change","label","fVolume","fLow","fHigh","fClose","fOpen","uVolume","uLow","uHigh","uClose","uOpen","marketChangeOverTime","changeOverTime","updated","date","subkey","key","id","volume","symbol","open","low","high","close"
"2059",0,0,"Dec 31, 18",433608,8.5,8.867,8.62,8.68,433608,8.5,8.867,8.62,8.68,0,0,1647302657307.13,2018-12-31,NA,"GLRE","HISTORICAL_PRICES",433608,"GLRE",8.68,8.5,8.867,8.62
"2060",0,0,"Jan 2, 18",173598,20.2,20.7,20.45,20.3,173598,20.2,20.7,20.45,20.3,0,0,1647302657303.49,2018-01-02,NA,"GLRE","HISTORICAL_PRICES",173598,"GLRE",20.3,20.2,20.7,20.45
"2061",0,0,"Dec 31, 21",953948,47.5474,48.4632,47.9216,47.7739,953948,48.28,49.21,48.66,48.51,0,0,1647302657307.13,2021-12-31,NA,"GLPI","HISTORICAL_PRICES",953948,"GLPI",48.51,48.28,49.21,48.66
"2062",0,0,"Dec 31, 20",836377,38.3977,39.3512,39.2494,39.0735,836377,41.48,42.51,42.4,42.21,0,0,1647302657305.46,2020-12-31,NA,"GLPI","HISTORICAL_PRICES",836377,"GLPI",42.21,41.48,42.51,42.4
"2063",0,0,"Dec 31, 19",595150,37.6803,37.9885,37.9092,37.6803,595150,42.79,43.14,43.05,42.79,0,0,1647302657296.88,2019-12-31,NA,"GLPI","HISTORICAL_PRICES",595150,"GLPI",42.79,42.79,43.14,43.05
"2064",0,0,"Dec 31, 18",1946321,25.982,26.7674,26.5322,26.68,1946321,31.64,32.5964,32.31,32.49,0,0,1647302657296.13,2018-12-31,NA,"GLPI","HISTORICAL_PRICES",1946321,"GLPI",32.49,31.64,32.5964,32.31
"2065",0,0,"Jan 2, 18",791200,27.789,28.2005,27.9033,28.1624,791200,36.47,37.01,36.62,36.96,0,0,1647302657306.16,2018-01-02,NA,"GLPI","HISTORICAL_PRICES",791200,"GLPI",36.96,36.47,37.01,36.62
"2066",0,0,"Dec 31, 21",828539,12.12,12.43,12.39,12.17,828539,12.12,12.43,12.39,12.17,0,0,1647302657317.09,2021-12-31,NA,"GLNG","HISTORICAL_PRICES",828539,"GLNG",12.17,12.12,12.43,12.39
"2067",0,0,"Dec 31, 20",883817,9.43,9.85,9.64,9.51,883817,9.43,9.85,9.64,9.51,0,0,1647302657310.58,2020-12-31,NA,"GLNG","HISTORICAL_PRICES",883817,"GLNG",9.51,9.43,9.85,9.64
"2068",0,0,"Dec 31, 19",955244,13.545,14.25,14.22,13.61,955244,13.545,14.25,14.22,13.61,0,0,1647302657296.88,2019-12-31,NA,"GLNG","HISTORICAL_PRICES",955244,"GLNG",13.61,13.545,14.25,14.22
"2069",0,0,"Dec 31, 18",894007,20.9353,21.5359,21.4276,21.4965,894007,21.26,21.87,21.76,21.83,0,0,1647302657317.09,2018-12-31,NA,"GLNG","HISTORICAL_PRICES",894007,"GLNG",21.83,21.26,21.87,21.76
"2070",0,0,"Jan 2, 18",1673017,28.938,30.2726,30.0299,29.2632,1673017,29.815,31.19,30.94,30.15,0,0,1647302657296.88,2018-01-02,NA,"GLNG","HISTORICAL_PRICES",1673017,"GLNG",30.15,29.815,31.19,30.94
"2071",0,0,"Dec 31, 21",92060,15.59,15.86,15.72,15.7,92060,15.59,15.86,15.72,15.7,0,0,1647302657296.13,2021-12-31,NA,"GLDD","HISTORICAL_PRICES",92060,"GLDD",15.7,15.59,15.86,15.72
"2072",0,0,"Dec 31, 20",276863,12.92,13.39,13.17,13.08,276863,12.92,13.39,13.17,13.08,0,0,1647302657307.77,2020-12-31,NA,"GLDD","HISTORICAL_PRICES",276863,"GLDD",13.08,12.92,13.39,13.17
"2073",0,0,"Dec 31, 19",564346,10.899,11.395,11.33,11.16,564346,10.899,11.395,11.33,11.16,0,0,1647302657303.49,2019-12-31,NA,"GLDD","HISTORICAL_PRICES",564346,"GLDD",11.16,10.899,11.395,11.33
"2074",0,0,"Dec 31, 18",369364,6.43,6.65,6.62,6.58,369364,6.43,6.65,6.62,6.58,0,0,1647302657296.13,2018-12-31,NA,"GLDD","HISTORICAL_PRICES",369364,"GLDD",6.58,6.43,6.65,6.62
"2075",0,0,"Jan 2, 18",177252,5.225,5.5,5.25,5.4,177252,5.225,5.5,5.25,5.4,0,0,1647302657296.13,2018-01-02,NA,"GLDD","HISTORICAL_PRICES",177252,"GLDD",5.4,5.225,5.5,5.25
"2076",0,0,"Dec 31, 21",393012,7.06,7.2353,7.07,7.18,393012,7.06,7.2353,7.07,7.18,0,0,1647302657307.77,2021-12-31,NA,"GILT","HISTORICAL_PRICES",393012,"GILT",7.18,7.06,7.2353,7.07
"2077",0,0,"Dec 31, 20",437241,5.9019,5.9936,5.9845,5.9845,437241,6.43,6.53,6.52,6.52,0,0,1647302657300.89,2020-12-31,NA,"GILT","HISTORICAL_PRICES",437241,"GILT",6.52,6.43,6.53,6.52
"2078",0,0,"Dec 31, 19",16476,6.6801,6.8009,6.8009,6.6801,16476,7.74,7.88,7.88,7.74,0,0,1647302657303.45,2019-12-31,NA,"GILT","HISTORICAL_PRICES",16476,"GILT",7.74,7.74,7.88,7.88
"2079",0,0,"Dec 31, 18",26320,7.4029,7.5751,7.5095,7.4439,26320,9.03,9.24,9.16,9.08,0,0,1647302657299.42,2018-12-31,NA,"GILT","HISTORICAL_PRICES",26320,"GILT",9.08,9.03,9.24,9.16
"2080",0,0,"Jan 2, 18",43470,6.5749,6.7225,6.6921,6.5749,43470,8.02,8.2,8.163,8.02,0,0,1647302657307.13,2018-01-02,NA,"GILT","HISTORICAL_PRICES",43470,"GILT",8.02,8.02,8.2,8.163
"2081",0,0,"Dec 31, 21",5736865,71.5381,72.5552,71.6961,72.3281,5736865,72.45,73.48,72.61,73.25,0,0,1647383003000,2021-12-31,NA,"GILD","HISTORICAL_PRICES",5736865,"GILD",73.25,72.45,73.48,72.61
"2082",0,0,"Dec 31, 20",10870506,53.5601,55.2647,55.17,53.598,10870506,56.56,58.36,58.26,56.6,0,0,1647382689000,2020-12-31,NA,"GILD","HISTORICAL_PRICES",10870506,"GILD",56.6,56.56,58.36,58.26
"2083",0,0,"Dec 31, 19",6985161,58.5588,59.2049,59.1321,58.8409,6985161,64.35,65.06,64.98,64.66,0,0,1647382621000,2019-12-31,NA,"GILD","HISTORICAL_PRICES",6985161,"GILD",64.66,64.35,65.06,64.98
"2084",0,0,"Dec 31, 18",7583972,53.9625,55.2682,54.8125,54.3305,7583972,61.58,63.07,62.55,62,0,0,1647382605000,2018-12-31,NA,"GILD","HISTORICAL_PRICES",7583972,"GILD",62,61.58,63.07,62.55
"2085",0,0,"Jan 2, 18",7905059,60.9182,63.0824,62.938,61.3157,7905059,71.722,74.27,74.1,72.19,0,0,1647382618000,2018-01-02,NA,"GILD","HISTORICAL_PRICES",7905059,"GILD",72.19,71.722,74.27,74.1
"2086",0,0,"Feb 1, 21",600279,24.68,27.59,26.39,27.27,600279,24.68,27.59,26.39,27.27,0,0,1647302657300.21,2021-02-01,NA,"GIII","HISTORICAL_PRICES",600279,"GIII",27.27,24.68,27.59,26.39
"2087",0,0,"Jan 31, 20",420767,27.13,28.465,27.21,28.44,420767,27.13,28.465,27.21,28.44,0,0,1647302657300.61,2020-01-31,NA,"GIII","HISTORICAL_PRICES",420767,"GIII",28.44,27.13,28.465,27.21
"2088",0,0,"Jan 31, 19",405178,33.99,34.99,34.87,34.4,405178,33.99,34.99,34.87,34.4,0,0,1647302657307.77,2019-01-31,NA,"GIII","HISTORICAL_PRICES",405178,"GIII",34.4,33.99,34.99,34.87
"2089",0,0,"Jan 31, 18",294451,37.16,38.48,37.35,37.97,294451,37.16,38.48,37.35,37.97,0,0,1647302657294.81,2018-01-31,NA,"GIII","HISTORICAL_PRICES",294451,"GIII",37.97,37.16,38.48,37.35
"2090",0,0,"Jan 31, 17",868772,24.62,26.26,26.26,25.12,868772,24.62,26.26,26.26,25.12,0,0,1647302657310.58,2017-01-31,NA,"GIII","HISTORICAL_PRICES",868772,"GIII",25.12,24.62,26.26,26.26
"2091",0,0,"Dec 31, 21",11535,3.9768,4.06,4.01,3.9768,11535,3.9768,4.06,4.01,3.9768,0,0,1647302657299.42,2021-12-31,NA,"GIFI","HISTORICAL_PRICES",11535,"GIFI",3.9768,3.9768,4.06,4.01
"2092",0,0,"Dec 31, 20",102018,3.03,3.2,3.06,3.12,102018,3.03,3.2,3.06,3.12,0,0,1647302657306.16,2020-12-31,NA,"GIFI","HISTORICAL_PRICES",102018,"GIFI",3.12,3.03,3.2,3.06
"2093",0,0,"Dec 31, 19",55807,5.04,5.14,5.07,5.06,55807,5.04,5.14,5.07,5.06,0,0,1647302657307.13,2019-12-31,NA,"GIFI","HISTORICAL_PRICES",55807,"GIFI",5.06,5.04,5.14,5.07
"2094",0,0,"Dec 31, 18",57547,7,7.5,7.22,7.24,57547,7,7.5,7.22,7.24,0,0,1647302657296.88,2018-12-31,NA,"GIFI","HISTORICAL_PRICES",57547,"GIFI",7.24,7,7.5,7.22
"2095",0,0,"Jan 2, 18",39596,13.45,13.7,13.65,13.45,39596,13.45,13.7,13.65,13.45,0,0,1647302657303.49,2018-01-02,NA,"GIFI","HISTORICAL_PRICES",39596,"GIFI",13.45,13.45,13.7,13.65
"2096",0,0,"Dec 31, 21",465694,99.8025,102.04,100.02,100.55,465694,99.8025,102.04,100.02,100.55,0,0,1647302657300.61,2021-12-31,NA,"GH","HISTORICAL_PRICES",465694,"GH",100.55,99.8025,102.04,100.02
"2097",0,0,"Dec 31, 20",836542,124.37,129.7,128.88,126.64,836542,124.37,129.7,128.88,126.64,0,0,1647302657305.46,2020-12-31,NA,"GH","HISTORICAL_PRICES",836542,"GH",126.64,124.37,129.7,128.88
"2098",0,0,"Dec 31, 19",577724,77.03,78.64,78.14,77.18,577724,77.03,78.64,78.14,77.18,0,0,1647302657307.13,2019-12-31,NA,"GH","HISTORICAL_PRICES",577724,"GH",77.18,77.03,78.64,78.14
"2099",0,0,"Dec 31, 18",361808,36.38,38.6499,37.59,38.03,361808,36.38,38.6499,37.59,38.03,0,0,1647302657307.77,2018-12-31,NA,"GH","HISTORICAL_PRICES",361808,"GH",38.03,36.38,38.6499,37.59
"2100",0,0,"Dec 31, 21",866089,63.77,65.55,64.97,64.49,866089,63.77,65.55,64.97,64.49,0,0,1647302657300.21,2021-12-31,NA,"GFS","HISTORICAL_PRICES",866089,"GFS",64.49,63.77,65.55,64.97
"2101",0,0,"Dec 31, 21",2464424,1.21,1.29,1.22,1.27,2464424,1.21,1.29,1.22,1.27,0,0,1647302657305.46,2021-12-31,NA,"GERN","HISTORICAL_PRICES",2464424,"GERN",1.27,1.21,1.29,1.22
"2102",0,0,"Dec 31, 20",3421678,1.53,1.61,1.59,1.59,3421678,1.53,1.61,1.59,1.59,0,0,1647302657307.13,2020-12-31,NA,"GERN","HISTORICAL_PRICES",3421678,"GERN",1.59,1.53,1.61,1.59
"2103",0,0,"Dec 31, 19",1757212,1.32,1.38,1.36,1.34,1757212,1.32,1.38,1.36,1.34,0,0,1647302657300.61,2019-12-31,NA,"GERN","HISTORICAL_PRICES",1757212,"GERN",1.34,1.32,1.38,1.36
"2104",0,0,"Dec 31, 18",3855821,0.97,1.03,1,1,3855821,0.97,1.03,1,1,0,0,1647302657305.46,2018-12-31,NA,"GERN","HISTORICAL_PRICES",3855821,"GERN",1,0.97,1.03,1
"2105",0,0,"Jan 2, 18",1560707,1.78,1.8499,1.81,1.84,1560707,1.78,1.8499,1.81,1.84,0,0,1647302657300.21,2018-01-02,NA,"GERN","HISTORICAL_PRICES",1560707,"GERN",1.84,1.78,1.8499,1.81
"2106",0,0,"Sep 30, 21",12822,9.33,9.67,9.55,9.48,12822,9.33,9.67,9.55,9.48,0,0,1647302657317.09,2021-09-30,NA,"GEOS","HISTORICAL_PRICES",12822,"GEOS",9.48,9.33,9.67,9.55
"2107",0,0,"Sep 30, 20",49826,6.07,6.25,6.18,6.16,49826,6.07,6.25,6.18,6.16,0,0,1647302657294.81,2020-09-30,NA,"GEOS","HISTORICAL_PRICES",49826,"GEOS",6.16,6.07,6.25,6.18
"2108",0,0,"Sep 30, 19",56907,14.84,15.505,15.37,15.04,56907,14.84,15.505,15.37,15.04,0,0,1647302657294.81,2019-09-30,NA,"GEOS","HISTORICAL_PRICES",56907,"GEOS",15.04,14.84,15.505,15.37
"2109",0,0,"Oct 1, 18",122005,13.44,13.73,13.6,13.73,122005,13.44,13.73,13.6,13.73,0,0,1647302657317.09,2018-10-01,NA,"GEOS","HISTORICAL_PRICES",122005,"GEOS",13.73,13.44,13.73,13.6
"2110",0,0,"Oct 2, 17",61127,17.76,18.28,18.13,17.77,61127,17.76,18.28,18.13,17.77,0,0,1647302657294.81,2017-10-02,NA,"GEOS","HISTORICAL_PRICES",61127,"GEOS",17.77,17.76,18.28,18.13
"2111",0,0,"Jun 30, 21",15438,2.25,2.39,2.25,2.39,15438,2.25,2.39,2.25,2.39,0,0,1647302657303.09,2021-06-30,NA,"GEG","HISTORICAL_PRICES",15438,"GEG",2.39,2.25,2.39,2.25
"2112",0,0,"Dec 31, 21",1047218,32.43,33.6544,32.68,32.91,1047218,32.43,33.6544,32.68,32.91,0,0,1647302657296.88,2021-12-31,NA,"GDRX","HISTORICAL_PRICES",1047218,"GDRX",32.91,32.43,33.6544,32.68
"2113",0,0,"Dec 31, 20",3069083,39.642,42.58,40.34,42.33,3069083,39.642,42.58,40.34,42.33,0,0,1647302657303.49,2020-12-31,NA,"GDRX","HISTORICAL_PRICES",3069083,"GDRX",42.33,39.642,42.58,40.34
"2114",0,0,"Dec 31, 21",132735,50.02,51.365,50.53,50.33,132735,50.02,51.365,50.53,50.33,0,0,1647302657310.58,2021-12-31,NA,"GDEN","HISTORICAL_PRICES",132735,"GDEN",50.33,50.02,51.365,50.53
"2115",0,0,"Dec 31, 20",171907,19.07,20.04,19.89,19.42,171907,19.07,20.04,19.89,19.42,0,0,1647302657303.49,2020-12-31,NA,"GDEN","HISTORICAL_PRICES",171907,"GDEN",19.42,19.07,20.04,19.89
"2116",0,0,"Dec 31, 19",54680,18.98,19.4,19.22,18.99,54680,18.98,19.4,19.22,18.99,0,0,1647302657307.13,2019-12-31,NA,"GDEN","HISTORICAL_PRICES",54680,"GDEN",18.99,18.98,19.4,19.22
"2117",0,0,"Dec 31, 18",186347,15.36,16.21,16.02,15.84,186347,15.36,16.21,16.02,15.84,0,0,1647302657303.49,2018-12-31,NA,"GDEN","HISTORICAL_PRICES",186347,"GDEN",15.84,15.36,16.21,16.02
"2118",0,0,"Jan 2, 18",170551,31.47,32.64,32.21,32.64,170551,31.47,32.64,32.21,32.64,0,0,1647302657303.49,2018-01-02,NA,"GDEN","HISTORICAL_PRICES",170551,"GDEN",32.64,31.47,32.64,32.21
"2119",0,0,"Dec 31, 21",30702,8.5,8.74,8.57,8.67,30702,8.5,8.74,8.57,8.67,0,0,1647302657303.45,2021-12-31,NA,"GAIA","HISTORICAL_PRICES",30702,"GAIA",8.67,8.5,8.74,8.57
"2120",0,0,"Dec 31, 20",61467,9.772,10.0463,9.88,9.97,61467,9.772,10.0463,9.88,9.97,0,0,1647302657300.89,2020-12-31,NA,"GAIA","HISTORICAL_PRICES",61467,"GAIA",9.97,9.772,10.0463,9.88
"2121",0,0,"Dec 31, 19",69687,7.98,8.25,7.99,8.24,69687,7.98,8.25,7.99,8.24,0,0,1647302657310.58,2019-12-31,NA,"GAIA","HISTORICAL_PRICES",69687,"GAIA",8.24,7.98,8.25,7.99
"2122",0,0,"Dec 31, 18",82920,9.93,11.07,10.36,10.06,82920,9.93,11.07,10.36,10.06,0,0,1647302657294.81,2018-12-31,NA,"GAIA","HISTORICAL_PRICES",82920,"GAIA",10.06,9.93,11.07,10.36
"2123",0,0,"Jan 2, 18",44351,12.05,12.4518,12.2,12.4,44351,12.05,12.4518,12.2,12.4,0,0,1647302657306.16,2018-01-02,NA,"GAIA","HISTORICAL_PRICES",44351,"GAIA",12.4,12.05,12.4518,12.2
"2124",0,0,"Dec 31, 21",19246,38.4453,39.1414,38.7635,38.5945,19246,38.66,39.36,38.98,38.81,0,0,1647302657305.46,2021-12-31,NA,"GABC","HISTORICAL_PRICES",19246,"GABC",38.81,38.66,39.36,38.98
"2125",0,0,"Dec 31, 20",40487,31.7197,32.3233,32.2162,32.1383,40487,32.58,33.2,33.09,33.01,0,0,1647302657310.58,2020-12-31,NA,"GABC","HISTORICAL_PRICES",40487,"GABC",33.01,32.58,33.2,33.09
"2126",0,0,"Dec 31, 19",55910,33.5841,33.9258,33.8119,33.7645,55910,35.38,35.74,35.62,35.57,0,0,1647302657305.46,2019-12-31,NA,"GABC","HISTORICAL_PRICES",55910,"GABC",35.57,35.38,35.74,35.62
"2127",0,0,"Dec 31, 18",62845,25.0453,27.0744,25.7882,26.4522,62845,26.97,29.155,27.77,28.485,0,0,1647302657300.89,2018-12-31,NA,"GABC","HISTORICAL_PRICES",62845,"GABC",28.485,26.97,29.155,27.77
"2128",0,0,"Jan 2, 18",50453,31.6498,32.4893,31.8505,32.4619,50453,34.6801,35.6,34.9,35.57,0,0,1647302657306.16,2018-01-02,NA,"GABC","HISTORICAL_PRICES",50453,"GABC",35.57,34.6801,35.6,34.9
"2129",0,0,"Dec 31, 21",57763,119.4649,121.6098,120.8017,119.4649,57763,119.75,121.9,121.09,119.75,0,0,1647302657303.45,2021-12-31,NA,"FWRD","HISTORICAL_PRICES",57763,"FWRD",119.75,119.75,121.9,121.09
"2130",0,0,"Dec 31, 20",94730,74.6696,76.5281,75.9646,75.5494,94730,75.53,77.41,76.84,76.42,0,0,1647302657299.42,2020-12-31,NA,"FWRD","HISTORICAL_PRICES",94730,"FWRD",76.42,75.53,77.41,76.84
"2131",0,0,"Dec 31, 19",83904,67.5179,68.4353,68.2694,67.5179,83904,69.18,70.12,69.95,69.18,0,0,1647302657300.89,2019-12-31,NA,"FWRD","HISTORICAL_PRICES",83904,"FWRD",69.18,69.18,70.12,69.95
"2132",0,0,"Dec 31, 18",166990,52.2837,53.866,52.9205,53.0749,166990,54.19,55.83,54.85,55.01,0,0,1647302657307.13,2018-12-31,NA,"FWRD","HISTORICAL_PRICES",166990,"FWRD",55.01,54.19,55.83,54.85
"2133",0,0,"Jan 2, 18",104847,54.5583,55.8471,55.1407,55.1407,104847,57.15,58.5,57.76,57.76,0,0,1647302657303.45,2018-01-02,NA,"FWRD","HISTORICAL_PRICES",104847,"FWRD",57.76,57.15,58.5,57.76
"2134",0,0,"Dec 31, 21",503,10.5406,10.7201,10.5406,10.7201,503,10.57,10.75,10.57,10.75,0,0,1647302657299.42,2021-12-31,NA,"FUSB","HISTORICAL_PRICES",503,"FUSB",10.75,10.57,10.75,10.57
"2135",0,0,"Dec 31, 20",131,8.8882,8.8882,8.8882,8.8882,131,9.0153,9.0153,9.0153,9.0153,0,0,1647302657305.46,2020-12-31,NA,"FUSB","HISTORICAL_PRICES",131,"FUSB",9.0153,9.0153,9.0153,9.0153
"2136",0,0,"Dec 31, 19",1639,11.2533,11.4486,11.2738,11.2533,1639,11.5889,11.79,11.61,11.5889,0,0,1647302657303.49,2019-12-31,NA,"FUSB","HISTORICAL_PRICES",1639,"FUSB",11.5889,11.5889,11.79,11.61
"2137",0,0,"Dec 31, 18",6896,7.6007,7.976,7.6488,7.976,6896,7.9,8.29,7.95,8.29,0,0,1647302657310.58,2018-12-31,NA,"FUSB","HISTORICAL_PRICES",6896,"FUSB",8.29,7.9,8.29,7.95
"2138",0,0,"Jan 2, 18",1072,12.1744,12.3272,12.1744,12.2031,1072,12.75,12.91,12.75,12.78,0,0,1647302657299.42,2018-01-02,NA,"FUSB","HISTORICAL_PRICES",1072,"FUSB",12.78,12.75,12.91,12.75
"2139",0,0,"Dec 31, 21",22458,18.394,19.1415,18.6223,18.394,22458,18.53,19.283,18.76,18.53,0,0,1647302657300.21,2021-12-31,NA,"FUNC","HISTORICAL_PRICES",22458,"FUNC",18.53,18.53,19.283,18.76
"2140",0,0,"Dec 31, 20",5768,14.7583,15.1328,14.8831,14.7583,5768,15.37,15.76,15.5,15.37,0,0,1647302657303.49,2020-12-31,NA,"FUNC","HISTORICAL_PRICES",5768,"FUNC",15.37,15.37,15.76,15.5
"2141",0,0,"Dec 31, 19",23085,22.2205,22.4981,22.3038,22.3593,23085,24,24.2999,24.09,24.15,0,0,1647302657303.09,2019-12-31,NA,"FUNC","HISTORICAL_PRICES",23085,"FUNC",24.15,24,24.2999,24.09
"2142",0,0,"Dec 31, 18",11755,13.7984,14.7419,14.4425,13.7984,11755,15.21,16.25,15.92,15.21,0,0,1647302657300.21,2018-12-31,NA,"FUNC","HISTORICAL_PRICES",11755,"FUNC",15.21,15.21,16.25,15.92
"2143",0,0,"Jan 2, 18",8038,15.2059,15.5637,15.5637,15.519,8038,17,17.4,17.4,17.35,0,0,1647302657299.42,2018-01-02,NA,"FUNC","HISTORICAL_PRICES",8038,"FUNC",17.35,17,17.4,17.4
"2144",0,0,"Dec 31, 21",491862,16.771,16.9395,16.8503,16.8205,491862,16.92,17.09,17,16.97,0,0,1648851455000,2021-12-31,NA,"FULT","HISTORICAL_PRICES",491862,"FULT",16.97,16.92,17.09,17
"2145",0,0,"Dec 31, 20",994236,11.8874,12.1734,12.1257,12.0304,994236,12.47,12.77,12.72,12.62,0,0,1648851463000,2020-12-31,NA,"FULT","HISTORICAL_PRICES",994236,"FULT",12.62,12.47,12.77,12.72
"2146",0,0,"Dec 31, 19",952007,15.7742,15.8919,15.7832,15.8195,952007,17.42,17.55,17.43,17.47,0,0,1648851489000,2019-12-31,NA,"FULT","HISTORICAL_PRICES",952007,"FULT",17.47,17.42,17.55,17.43
"2147",0,0,"Dec 31, 18",1333140,13.2672,13.5559,13.5472,13.4947,1333140,15.16,15.49,15.48,15.42,0,0,1648851474000,2018-12-31,NA,"FULT","HISTORICAL_PRICES",1333140,"FULT",15.42,15.16,15.49,15.48
"2148",0,0,"Jan 2, 18",813197,15.0551,15.4156,15.1823,15.352,813197,17.75,18.175,17.9,18.1,0,0,1648851471000,2018-01-02,NA,"FULT","HISTORICAL_PRICES",813197,"FULT",18.1,17.75,18.175,17.9
"2149",0,0,"Dec 31, 21",528115,358.93,363.555,359.4,359.76,528115,358.93,363.555,359.4,359.76,0,0,1647302657300.89,2021-12-31,NA,"FTNT","HISTORICAL_PRICES",528115,"FTNT",359.76,358.93,363.555,359.4
"2150",0,0,"Dec 31, 20",485112,147.25,149,148.53,148.64,485112,147.25,149,148.53,148.64,0,0,1647302657310.58,2020-12-31,NA,"FTNT","HISTORICAL_PRICES",485112,"FTNT",148.64,147.25,149,148.53
"2151",0,0,"Dec 31, 19",729704,106.29,107.6502,106.76,106.58,729704,106.29,107.6502,106.76,106.58,0,0,1647302657296.88,2019-12-31,NA,"FTNT","HISTORICAL_PRICES",729704,"FTNT",106.58,106.29,107.6502,106.76
"2152",0,0,"Dec 31, 18",1109149,69.97,71.56,70.43,71.07,1109149,69.97,71.56,70.43,71.07,0,0,1647302657300.89,2018-12-31,NA,"FTNT","HISTORICAL_PRICES",1109149,"FTNT",71.07,69.97,71.56,70.43
"2153",0,0,"Jan 2, 18",1288736,43.555,44.46,44.35,43.76,1288736,43.555,44.46,44.35,43.76,0,0,1647302657305.46,2018-01-02,NA,"FTNT","HISTORICAL_PRICES",1288736,"FTNT",43.76,43.555,44.46,44.35
"2154",0,0,"Dec 31, 21",399404,36.4,37.12,36.65,36.6,399404,36.4,37.12,36.65,36.6,0,0,1647302657307.13,2021-12-31,NA,"FTDR","HISTORICAL_PRICES",399404,"FTDR",36.6,36.4,37.12,36.65
"2155",0,0,"Dec 31, 20",334773,49.36,50.79,50.21,49.76,334773,49.36,50.79,50.21,49.76,0,0,1647302657303.45,2020-12-31,NA,"FTDR","HISTORICAL_PRICES",334773,"FTDR",49.76,49.36,50.79,50.21
"2156",0,0,"Dec 31, 19",299965,46.6,47.59,47.42,46.6,299965,46.6,47.59,47.42,46.6,0,0,1647302657307.77,2019-12-31,NA,"FTDR","HISTORICAL_PRICES",299965,"FTDR",46.6,46.6,47.59,47.42
"2157",0,0,"Dec 31, 18",489457,25.34,27.08,26.61,25.66,489457,25.34,27.08,26.61,25.66,0,0,1647302657294.81,2018-12-31,NA,"FTDR","HISTORICAL_PRICES",489457,"FTDR",25.66,25.34,27.08,26.61
"2158",0,0,"Dec 31, 21",34923,13.4,13.82,13.75,13.53,34923,13.4,13.82,13.75,13.53,0,0,1647302657303.09,2021-12-31,NA,"FSTR","HISTORICAL_PRICES",34923,"FSTR",13.53,13.4,13.82,13.75
"2159",0,0,"Dec 31, 20",44117,14.98,15.28,15.05,15.28,44117,14.98,15.28,15.05,15.28,0,0,1647302657307.13,2020-12-31,NA,"FSTR","HISTORICAL_PRICES",44117,"FSTR",15.28,14.98,15.28,15.05
"2160",0,0,"Dec 31, 19",34081,19.22,19.72,19.38,19.2983,34081,19.22,19.72,19.38,19.2983,0,0,1647302657294.81,2019-12-31,NA,"FSTR","HISTORICAL_PRICES",34081,"FSTR",19.2983,19.22,19.72,19.38
"2161",0,0,"Dec 31, 18",34280,15.59,16.09,15.9,15.67,34280,15.59,16.09,15.9,15.67,0,0,1647302657296.88,2018-12-31,NA,"FSTR","HISTORICAL_PRICES",34280,"FSTR",15.67,15.59,16.09,15.9
"2162",0,0,"Jan 2, 18",73894,26.35,27.5,26.6,27.25,73894,26.35,27.5,26.6,27.25,0,0,1647302657307.77,2018-01-02,NA,"FSTR","HISTORICAL_PRICES",73894,"FSTR",27.25,26.35,27.5,26.6
"2163",0,0,"Dec 31, 21",502906,87.11,88.9799,87.16,87.5,502906,87.11,88.9799,87.16,87.5,0,0,1647302657300.89,2021-12-31,NA,"FSLR","HISTORICAL_PRICES",502906,"FSLR",87.5,87.11,88.9799,87.16
"2164",0,0,"Dec 31, 20",1585269,98.8,101.005,98.92,100.27,1585269,98.8,101.005,98.92,100.27,0,0,1647302657307.77,2020-12-31,NA,"FSLR","HISTORICAL_PRICES",1585269,"FSLR",100.27,98.8,101.005,98.92
"2165",0,0,"Dec 31, 19",705410,55.53,56.43,55.96,55.89,705410,55.53,56.43,55.96,55.89,0,0,1647302657303.09,2019-12-31,NA,"FSLR","HISTORICAL_PRICES",705410,"FSLR",55.89,55.53,56.43,55.96
"2166",0,0,"Dec 31, 18",802072,41.8301,42.9,42.455,42.8,802072,41.8301,42.9,42.455,42.8,0,0,1647302657300.89,2018-12-31,NA,"FSLR","HISTORICAL_PRICES",802072,"FSLR",42.8,41.8301,42.9,42.455
"2167",0,0,"Jan 2, 18",1752173,67.84,70.5,70.43,67.84,1752173,67.84,70.5,70.43,67.84,0,0,1647302657307.77,2018-01-02,NA,"FSLR","HISTORICAL_PRICES",1752173,"FSLR",67.84,67.84,70.5,70.43
"2168",0,0,"Dec 31, 21",99522,23.76,23.89,23.78,23.89,99522,23.76,23.89,23.78,23.89,0,0,1647302657296.13,2021-12-31,NA,"FRTA","HISTORICAL_PRICES",99522,"FRTA",23.89,23.76,23.89,23.78
"2169",0,0,"Dec 31, 20",565666,17.17,17.5155,17.195,17.42,565666,17.17,17.5155,17.195,17.42,0,0,1647302657294.81,2020-12-31,NA,"FRTA","HISTORICAL_PRICES",565666,"FRTA",17.42,17.17,17.5155,17.195
"2170",0,0,"Dec 31, 19",212940,11.56,11.83,11.56,11.7,212940,11.56,11.83,11.56,11.7,0,0,1647302657296.13,2019-12-31,NA,"FRTA","HISTORICAL_PRICES",212940,"FRTA",11.7,11.56,11.83,11.56
